,book_id,genre,Book-Rating,book_title,generic_genre
1028,2345201,Sociology,,Tribulations of a Chinaman in China,Other
1030,2350670,Historical fiction,,Hornblower in the West Indies,Historical
1030,2350670,Fiction,,Hornblower in the West Indies,Fiction
1030,2350670,Historical novel,,Hornblower in the West Indies,Historical
1031,2351145,Science Fiction,,Sky Coyote,Science Fiction
1031,2351145,Speculative fiction,,Sky Coyote,Science Fiction
1031,2351145,Fiction,,Sky Coyote,Fiction
1032,2352274,Science Fiction,,To Reign in Hell: The Exile of Khan Noonien Singh,Science Fiction
1032,2352274,Speculative fiction,,To Reign in Hell: The Exile of Khan Noonien Singh,Science Fiction
1032,2352274,Fiction,,To Reign in Hell: The Exile of Khan Noonien Singh,Fiction
1033,2354077,Science Fiction,,Far Rainbow,Science Fiction
1034,2354429,Novel,,Almost Transparent Blue,Novel
1035,2354886,Science Fiction,,Mendoza in Hollywood,Science Fiction
1035,2354886,Speculative fiction,,Mendoza in Hollywood,Science Fiction
1035,2354886,Fiction,,Mendoza in Hollywood,Fiction
1036,2355160,Romance novel,,The Gates of Morning,Romance
1037,2357280,Science fantasy,,The Mount,Other
1037,2357280,Science Fiction,,The Mount,Science Fiction
1037,2357280,Children's literature,,The Mount,Children's Literature
1037,2357280,Novel,,The Mount,Novel
1037,2357280,Speculative fiction,,The Mount,Science Fiction
1037,2357280,Fiction,,The Mount,Fiction
1038,2359361,Gamebook,,The Citadel of Chaos,Other
1039,2359462,Gamebook,,Starship Traveller,Other
1040,2360147,Gamebook,,Deathtrap Dungeon,Other
1040,2360147,Children's literature,,Deathtrap Dungeon,Children's Literature
1040,2360147,Fantasy,,Deathtrap Dungeon,Fantasy
1040,2360147,Speculative fiction,,Deathtrap Dungeon,Science Fiction
1040,2360147,Fiction,,Deathtrap Dungeon,Fiction
1041,2360506,Fiction,6.166666666666667,Year of the Intern,Fiction
1041,2360506,Novel,6.166666666666667,Year of the Intern,Novel
1042,2362446,Science Fiction,,The Graveyard Game,Science Fiction
1042,2362446,Speculative fiction,,The Graveyard Game,Science Fiction
1042,2362446,Fiction,,The Graveyard Game,Fiction
1043,2364379,Science Fiction,,The Life of the World to Come,Science Fiction
1043,2364379,Speculative fiction,,The Life of the World to Come,Science Fiction
1044,2370134,Alternate history,,Too Many Magicians,Historical
1044,2370134,Science Fiction,,Too Many Magicians,Science Fiction
1044,2370134,Speculative fiction,,Too Many Magicians,Science Fiction
1044,2370134,Fantasy,,Too Many Magicians,Fantasy
1045,2370475,Alternate history,5.0,Colonization: Second Contact,Historical
1045,2370475,Science Fiction,5.0,Colonization: Second Contact,Science Fiction
1046,2371419,Children's literature,,"The Tale of Samuel Whiskers or, The Roly-Poly Pudding",Children's Literature
1046,2371419,Fiction,,"The Tale of Samuel Whiskers or, The Roly-Poly Pudding",Fiction
1047,2371609,Gamebook,,Island of the Lizard King,Other
1047,2371609,Children's literature,,Island of the Lizard King,Children's Literature
1047,2371609,Fiction,,Island of the Lizard King,Fiction
1048,2375459,Autobiography,,Lucky Child,Autobiography/Memoir
1048,2375459,Biography,,Lucky Child,Biography
1049,2376568,Thriller,,Hell Island,Thriller
1049,2376568,Techno-thriller,,Hell Island,Thriller
1049,2376568,Horror,,Hell Island,Horror
1050,2377833,Novella,,The Ungoverned,Other
1051,2378467,Science Fiction,,Ring,Science Fiction
1051,2378467,Speculative fiction,,Ring,Science Fiction
1051,2378467,Fiction,,Ring,Fiction
1052,2381146,Fantasy,,Zahrah the Windseeker,Fantasy
1052,2381146,Young adult literature,,Zahrah the Windseeker,Young Adult
1053,2382448,Historical fiction,,Doctor Thorne,Historical
1053,2382448,Fiction,,Doctor Thorne,Fiction
1054,2386264,Science Fiction,,After Worlds Collide,Science Fiction
1054,2386264,Speculative fiction,,After Worlds Collide,Science Fiction
1055,2386360,Science Fiction,,Hard to Be a God,Science Fiction
1055,2386360,Speculative fiction,,Hard to Be a God,Science Fiction
1056,2387233,Thriller,,Scorpia,Thriller
1056,2387233,Spy fiction,,Scorpia,Thriller
1056,2387233,Children's literature,,Scorpia,Children's Literature
1056,2387233,Adventure novel,,Scorpia,Adventure
1057,2387256,Thriller,,Eagle Strike,Thriller
1057,2387256,Spy fiction,,Eagle Strike,Thriller
1057,2387256,Children's literature,,Eagle Strike,Children's Literature
1057,2387256,Fiction,,Eagle Strike,Fiction
1057,2387256,Adventure novel,,Eagle Strike,Adventure
1058,2391323,Speculative fiction,,Dr. Heidenhoff's Process,Science Fiction
1058,2391323,Fantasy,,Dr. Heidenhoff's Process,Fantasy
1059,2392117,Science Fiction,,.hack//Another Birth,Science Fiction
1060,2399516,Historical novel,,The Black Dwarf,Historical
1061,2406828,Anthropology,,The Real Eve,Other
1061,2406828,Sociology,,The Real Eve,Other
1063,2410240,Historical fiction,,Nightrunners of Bengal,Historical
1063,2410240,Fiction,,Nightrunners of Bengal,Fiction
1063,2410240,Novel,,Nightrunners of Bengal,Novel
1065,2417687,Speculative fiction,,Zorro,Science Fiction
1065,2417687,Fiction,,Zorro,Fiction
1065,2417687,Adventure novel,,Zorro,Adventure
1065,2417687,Historical novel,,Zorro,Historical
1066,2422042,Science Fiction,,Manifold: Time,Science Fiction
1066,2422042,Speculative fiction,,Manifold: Time,Science Fiction
1067,2428167,Historical novel,,The Abbot,Historical
1068,2430354,Mystery,,Devil in a Blue Dress,Mystery
1068,2430354,Hardboiled,,Devil in a Blue Dress,Crime
1068,2430354,Fiction,,Devil in a Blue Dress,Fiction
1068,2430354,Suspense,,Devil in a Blue Dress,Mystery
1069,2437272,Novel,10.0,The Man Without Qualities,Novel
1070,2444426,Speculative fiction,,Resident Evil: Caliban Cove,Science Fiction
1070,2444426,Horror,,Resident Evil: Caliban Cove,Horror
1071,2444502,Speculative fiction,9.0,Resident Evil: Underworld,Science Fiction
1071,2444502,Horror,9.0,Resident Evil: Underworld,Horror
1072,2445043,Fantasy,,Ironside: A Modern Faery's Tale,Fantasy
1072,2445043,Urban fantasy,,Ironside: A Modern Faery's Tale,Fantasy
1072,2445043,Young adult literature,,Ironside: A Modern Faery's Tale,Young Adult
1074,2447727,Young adult literature,,Yobgorgle: Mystery Monster of Lake Ontario,Young Adult
1074,2447727,Comedy,,Yobgorgle: Mystery Monster of Lake Ontario,Comedy
1076,2448990,Fiction,,Shalimar the Clown,Fiction
1076,2448990,Novel,,Shalimar the Clown,Novel
1077,2449341,Parody,,An Apology for the Life of Mrs. Shamela Andrews,Other
1077,2449341,Satire,,An Apology for the Life of Mrs. Shamela Andrews,Satire
1078,2450001,Science Fiction,,The Bacta War,Science Fiction
1078,2450001,Speculative fiction,,The Bacta War,Science Fiction
1078,2450001,Fantasy,,The Bacta War,Fantasy
1078,2450001,Fiction,,The Bacta War,Fiction
1079,2451129,Economics,,The Rise and Fall of the Great Powers,Economics
1079,2451129,History,,The Rise and Fall of the Great Powers,History
1080,2453964,Alternate history,,The Field of Swords,Historical
1080,2453964,Historical novel,,The Field of Swords,Historical
1084,2473124,Speculative fiction,,Sunrunner's Fire,Science Fiction
1084,2473124,Fantasy,,Sunrunner's Fire,Fantasy
1085,2473187,Science Fiction,,The Star Scroll,Science Fiction
1085,2473187,Children's literature,,The Star Scroll,Children's Literature
1085,2473187,Fantasy,,The Star Scroll,Fantasy
1085,2473187,Speculative fiction,,The Star Scroll,Science Fiction
1085,2473187,Fiction,,The Star Scroll,Fiction
1087,2479295,Science Fiction,4.0,The Glove of Darth Vader,Science Fiction
1088,2479621,Science Fiction,,The Super Barbarians,Science Fiction
1088,2479621,Speculative fiction,,The Super Barbarians,Science Fiction
1089,2479707,Science Fiction,,To Conquer Chaos,Science Fiction
1089,2479707,Speculative fiction,,To Conquer Chaos,Science Fiction
1092,2487041,Speculative fiction,,Grampa in Oz,Science Fiction
1092,2487041,Fantasy,,Grampa in Oz,Fantasy
1092,2487041,Children's literature,,Grampa in Oz,Children's Literature
1093,2487655,Speculative fiction,,Handy Mandy in Oz,Science Fiction
1093,2487655,Fantasy,,Handy Mandy in Oz,Fantasy
1094,2488703,Thriller,,Ark Angel,Thriller
1094,2488703,Spy fiction,,Ark Angel,Thriller
1094,2488703,Adventure novel,,Ark Angel,Adventure
1095,2490006,Spy fiction,,The Killing Zone,Thriller
1096,2490343,Mystery,,"I, Lucifer",Mystery
1096,2490343,Spy fiction,,"I, Lucifer",Thriller
1096,2490343,Fiction,,"I, Lucifer",Fiction
1096,2490343,Suspense,,"I, Lucifer",Mystery
1098,2506382,Thriller,,The Forbidden Territory,Thriller
1099,2514671,Fiction,,Phantom,Fiction
1099,2514671,Romance novel,,Phantom,Romance
1099,2514671,Historical novel,,Phantom,Historical
1102,2522700,Suspense,,Life Expectancy,Mystery
1102,2522700,Psychological novel,,Life Expectancy,Other
1103,2523381,Speculative fiction,8.0,The Mummy,Science Fiction
1103,2523381,Horror,8.0,The Mummy,Horror
1104,2524345,Speculative fiction,,The Gift of Stones,Science Fiction
1104,2524345,Fiction,,The Gift of Stones,Fiction
1105,2528063,Science Fiction,,The Dark Rival,Science Fiction
1105,2528063,Speculative fiction,,The Dark Rival,Science Fiction
1106,2528114,Science Fiction,,The Hidden Past,Science Fiction
1106,2528114,Speculative fiction,,The Hidden Past,Science Fiction
1106,2528114,Children's literature,,The Hidden Past,Children's Literature
1108,2534588,Science Fiction,,The Defenders of the Dead,Science Fiction
1108,2534588,Speculative fiction,,The Defenders of the Dead,Science Fiction
1108,2534588,Children's literature,,The Defenders of the Dead,Children's Literature
1109,2534610,Science Fiction,,The Uncertain Path,Science Fiction
1109,2534610,Speculative fiction,,The Uncertain Path,Science Fiction
1109,2534610,Children's literature,,The Uncertain Path,Children's Literature
1109,2534610,Fiction,,The Uncertain Path,Fiction
1110,2534663,Science Fiction,,The Day of Reckoning,Science Fiction
1110,2534663,Speculative fiction,,The Day of Reckoning,Science Fiction
1110,2534663,Children's literature,,The Day of Reckoning,Children's Literature
1110,2534663,Fiction,,The Day of Reckoning,Fiction
1111,2534704,Science Fiction,,The Fight for Truth,Science Fiction
1111,2534704,Speculative fiction,,The Fight for Truth,Science Fiction
1111,2534704,Children's literature,,The Fight for Truth,Children's Literature
1111,2534704,Fiction,,The Fight for Truth,Fiction
1112,2534774,Science Fiction,,The Shattered Peace,Science Fiction
1112,2534774,Speculative fiction,,The Shattered Peace,Science Fiction
1112,2534774,Children's literature,,The Shattered Peace,Children's Literature
1112,2534774,Fiction,,The Shattered Peace,Fiction
1113,2534874,Science Fiction,,The Evil Experiment,Science Fiction
1113,2534874,Speculative fiction,,The Evil Experiment,Science Fiction
1113,2534874,Children's literature,,The Evil Experiment,Children's Literature
1113,2534874,Fiction,,The Evil Experiment,Fiction
1114,2540966,Science Fiction,,The Dangerous Rescue,Science Fiction
1114,2540966,Speculative fiction,,The Dangerous Rescue,Science Fiction
1114,2540966,Children's literature,,The Dangerous Rescue,Children's Literature
1114,2540966,Fiction,,The Dangerous Rescue,Fiction
1115,2541048,Science Fiction,,The Death of Hope,Science Fiction
1115,2541048,Speculative fiction,,The Death of Hope,Science Fiction
1115,2541048,Children's literature,,The Death of Hope,Children's Literature
1116,2541109,Science Fiction,,The Only Witness,Science Fiction
1116,2541109,Speculative fiction,,The Only Witness,Science Fiction
1116,2541109,Children's literature,,The Only Witness,Children's Literature
1116,2541109,Fiction,,The Only Witness,Fiction
1117,2541164,Science Fiction,,The Threat Within,Science Fiction
1117,2541164,Speculative fiction,,The Threat Within,Science Fiction
1117,2541164,Children's literature,,The Threat Within,Children's Literature
1117,2541164,Fiction,,The Threat Within,Fiction
1118,2550967,Speculative fiction,,"Pinball, 1973",Science Fiction
1118,2550967,Novel,,"Pinball, 1973",Novel
1119,2560618,Speculative fiction,,Matilda,Science Fiction
1119,2560618,Fiction,,Matilda,Fiction
1120,2562800,Mystery,,The Sign of the Twisted Candles,Mystery
1120,2562800,Children's literature,,The Sign of the Twisted Candles,Children's Literature
1122,2566762,Children's literature,,Pennington's Seventeenth Summer,Children's Literature
1123,2575166,Novel,,The Hungry Tide,Novel
1124,2578185,Horror,,The Historian,Horror
1124,2578185,Speculative fiction,,The Historian,Science Fiction
1124,2578185,Fantasy,,The Historian,Fantasy
1124,2578185,Fiction,,The Historian,Fiction
1124,2578185,Historical novel,,The Historian,Historical
1124,2578185,Suspense,,The Historian,Mystery
1125,2581531,Science Fiction,7.0,The Claw of the Conciliator,Science Fiction
1125,2581531,High fantasy,7.0,The Claw of the Conciliator,Fantasy
1126,2584738,Autobiography,,When Knighthood Was in Flower,Autobiography/Memoir
1126,2584738,Biography,,When Knighthood Was in Flower,Biography
1126,2584738,Historical fiction,,When Knighthood Was in Flower,Historical
1126,2584738,Fiction,,When Knighthood Was in Flower,Fiction
1127,2590334,Metaphysics,,Metaphysics,Other
1128,2591880,Science Fiction,,Heritage,Science Fiction
1128,2591880,Speculative fiction,,Heritage,Science Fiction
1129,2593338,Science Fiction,,"The Fourth ""R""",Science Fiction
1129,2593338,Speculative fiction,,"The Fourth ""R""",Science Fiction
1129,2593338,Fiction,,"The Fourth ""R""",Fiction
1130,2595361,Fiction,,Eleven Minutes,Fiction
1132,2602571,Science Fiction,,Jarka Ruus,Science Fiction
1132,2602571,Speculative fiction,,Jarka Ruus,Science Fiction
1132,2602571,Fantasy,,Jarka Ruus,Fantasy
1132,2602571,Fiction,,Jarka Ruus,Fiction
1133,2602597,Science Fiction,,Straken,Science Fiction
1133,2602597,Speculative fiction,,Straken,Science Fiction
1133,2602597,Fantasy,,Straken,Fantasy
1133,2602597,Fiction,,Straken,Fiction
1134,2605866,Speculative fiction,,The Battle of Life,Science Fiction
1134,2605866,Novella,,The Battle of Life,Other
1136,2621239,Speculative fiction,,The Merchant of Death,Science Fiction
1136,2621239,Fantasy,,The Merchant of Death,Fantasy
1138,2627084,Science Fiction,,Rogue Squadron,Science Fiction
1138,2627084,Speculative fiction,,Rogue Squadron,Science Fiction
1138,2627084,Fantasy,,Rogue Squadron,Fantasy
1138,2627084,Fiction,,Rogue Squadron,Fiction
1140,2629145,Science Fiction,,Beetle in the Anthill,Science Fiction
1141,2630910,Children's literature,,"Hitty, Her First Hundred Years",Children's Literature
1141,2630910,Fiction,,"Hitty, Her First Hundred Years",Fiction
1142,2631072,Science Fiction,7.571428571428571,Wedge's Gamble,Science Fiction
1142,2631072,Speculative fiction,7.571428571428571,Wedge's Gamble,Science Fiction
1143,2631112,Science Fiction,,Wraith Squadron,Science Fiction
1143,2631112,Speculative fiction,,Wraith Squadron,Science Fiction
1143,2631112,Fantasy,,Wraith Squadron,Fantasy
1143,2631112,Fiction,,Wraith Squadron,Fiction
1144,2636680,Children's literature,,Waterless Mountain,Children's Literature
1145,2640800,Science Fiction,6.0,The Krytos Trap,Science Fiction
1145,2640800,Speculative fiction,6.0,The Krytos Trap,Science Fiction
1145,2640800,Fantasy,6.0,The Krytos Trap,Fantasy
1145,2640800,Fiction,6.0,The Krytos Trap,Fiction
1146,2640991,Historical fiction,,Northwest Passage,Historical
1146,2640991,Historical novel,,Northwest Passage,Historical
1147,2646224,Novel,,The Parrot's Theorem,Novel
1149,2657088,Science Fiction,,Isard's Revenge,Science Fiction
1149,2657088,Speculative fiction,,Isard's Revenge,Science Fiction
1150,2657135,Science Fiction,8.0,Iron Fist,Science Fiction
1150,2657135,Speculative fiction,8.0,Iron Fist,Science Fiction
1150,2657135,Fantasy,8.0,Iron Fist,Fantasy
1150,2657135,Fiction,8.0,Iron Fist,Fiction
1151,2657171,Science Fiction,,Solo Command,Science Fiction
1151,2657171,Speculative fiction,,Solo Command,Science Fiction
1151,2657171,Fantasy,,Solo Command,Fantasy
1151,2657171,Fiction,,Solo Command,Fiction
1152,2660869,Children's literature,,Arctic Adventure,Children's Literature
1153,2661599,Science Fiction,,The Hallowed Hunt,Science Fiction
1153,2661599,Speculative fiction,,The Hallowed Hunt,Science Fiction
1153,2661599,Fantasy,,The Hallowed Hunt,Fantasy
1153,2661599,Fiction,,The Hallowed Hunt,Fiction
1154,2661803,Novel,,Waiting for the Mahatma,Novel
1155,2662812,Children's literature,,Secret of the Andes,Children's Literature
1158,2664992,Role-playing game,,Slavers,Other
1159,2675192,Science Fiction,,The Praxis,Science Fiction
1159,2675192,Speculative fiction,,The Praxis,Science Fiction
1159,2675192,Fantasy,,The Praxis,Fantasy
1160,2677483,Romance novel,,Adam Loveday,Romance
1160,2677483,Historical novel,,Adam Loveday,Historical
1161,2678701,Romance novel,,The Loveday Fortunes,Romance
1161,2678701,Historical novel,,The Loveday Fortunes,Historical
1162,2678768,Romance novel,,The Loveday Trials,Romance
1162,2678768,Historical novel,,The Loveday Trials,Historical
1163,2680403,Autobiographical novel,,The Home and the World,Autobiography/Memoir
1163,2680403,Fiction,,The Home and the World,Fiction
1164,2684016,History,,The Tree Bride,History
1165,2684487,Romance novel,,The Loveday Scandals,Romance
1165,2684487,Historical novel,,The Loveday Scandals,Historical
1166,2684573,Romance novel,,The Loveday Honour,Romance
1166,2684573,Historical novel,,The Loveday Honour,Historical
1167,2687516,Science Fiction,7.428571428571429,Manifold: Space,Science Fiction
1167,2687516,Speculative fiction,7.428571428571429,Manifold: Space,Science Fiction
1168,2688466,Autobiographical novel,6.666666666666667,The Best Awful There Is,Autobiography/Memoir
1168,2688466,Fiction,6.666666666666667,The Best Awful There Is,Fiction
